"ANO";"MES";"UF";"TIPO_PASSAPORTE";QTD
"2020";"03";"AM";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"03";"AP";"PASSAPORTE COMUM - ICAO";224
"2020";"03";"BA";"PASSAPORTE COMUM - ICAO";4009
"2020";"03";"CE";"PASSAPORTE COMUM - ICAO";2230
"2020";"03";"CE";"PASSAPORTE DE EMERGÊNCIA - ICAO";6
"2020";"03";"DF";"PASSAPORTE COMUM - ICAO";4193
"2020";"03";"DF";"PASSAPORTE DE EMERGÊNCIA - ICAO";9
"2020";"03";"ES";"PASSAPORTE COMUM - ICAO";2928
"2020";"03";"ES";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"03";"GO";"PASSAPORTE COMUM - ICAO";3866
"2020";"03";"GO";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"03";"GO";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"03";"MA";"PASSAPORTE COMUM - ICAO";949
"2020";"03";"MA";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"03";"MG";"PASSAPORTE COMUM - ICAO";10974
"2020";"03";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"03";"MS";"PASSAPORTE COMUM - ICAO";1019
"2020";"03";"MS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"03";"MT";"PASSAPORTE COMUM - ICAO";1496
"2020";"03";"MT";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"03";"PA";"PASSAPORTE COMUM - ICAO";1518
"2020";"03";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";9
"2020";"03";"PB";"PASSAPORTE COMUM - ICAO";876
"2020";"03";"PE";"PASSAPORTE COMUM - ICAO";2707
"2020";"03";"PE";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"03";"PI";"PASSAPORTE COMUM - ICAO";476
"2020";"03";"PR";"PASSAPORTE COMUM - ICAO";7672
"2020";"03";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";5
"2020";"03";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"03";"RJ";"PASSAPORTE COMUM - ICAO";11849
"2020";"03";"RJ";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"03";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";4
"2020";"03";"RN";"PASSAPORTE COMUM - ICAO";947
"2020";"03";"RO";"PASSAPORTE COMUM - ICAO";1080
"2020";"03";"RR";"PASSAPORTE COMUM - ICAO";293
"2020";"03";"RS";"PASSAPORTE COMUM - ICAO";5674
"2020";"03";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";11
"2020";"03";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2020";"03";"SC";"PASSAPORTE COMUM - ICAO";6503
"2020";"03";"SC";"PASSAPORTE DE EMERGÊNCIA - ICAO";5
"2020";"03";"SE";"PASSAPORTE COMUM - ICAO";634
"2020";"03";"SP";"PASSAPORTE COMUM - ICAO";40714
"2020";"03";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";49
"2020";"03";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";8
"2020";"03";"TO";"PASSAPORTE COMUM - ICAO";452
"2020";"04";"AL";"PASSAPORTE COMUM - ICAO";5
"2020";"04";"AM";"PASSAPORTE COMUM - ICAO";5
"2020";"04";"AP";"PASSAPORTE COMUM - ICAO";1
"2020";"04";"AP";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"04";"BA";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"04";"CE";"PASSAPORTE COMUM - ICAO";4
"2020";"04";"DF";"PASSAPORTE COMUM - ICAO";18
"2020";"04";"DF";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"04";"ES";"PASSAPORTE COMUM - ICAO";23
"2020";"04";"GO";"PASSAPORTE COMUM - ICAO";38
"2020";"04";"MA";"PASSAPORTE COMUM - ICAO";11
"2020";"04";"MG";"PASSAPORTE COMUM - ICAO";14
"2020";"04";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"04";"MS";"PASSAPORTE COMUM - ICAO";15
"2020";"04";"MT";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"04";"PA";"PASSAPORTE COMUM - ICAO";10
"2020";"04";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";7
"2020";"04";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";5
"2020";"04";"PE";"PASSAPORTE COMUM - ICAO";7
"2020";"04";"PE";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"04";"PI";"PASSAPORTE COMUM - ICAO";5
"2020";"04";"PR";"PASSAPORTE COMUM - ICAO";40
"2020";"04";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";6
"2020";"04";"RJ";"PASSAPORTE COMUM - ICAO";94
"2020";"04";"RN";"PASSAPORTE COMUM - ICAO";4
"2020";"04";"RN";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"04";"RO";"PASSAPORTE COMUM - ICAO";8
"2020";"04";"RR";"PASSAPORTE COMUM - ICAO";2
"2020";"04";"RS";"PASSAPORTE COMUM - ICAO";67
"2020";"04";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"04";"SC";"PASSAPORTE COMUM - ICAO";10
"2020";"04";"SC";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"04";"SE";"PASSAPORTE COMUM - ICAO";3
"2020";"04";"SP";"PASSAPORTE COMUM - ICAO";210
"2020";"04";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";19
"2020";"04";"TO";"PASSAPORTE COMUM - ICAO";10
"2020";"04";"TO";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"05";"AC";"PASSAPORTE COMUM - ICAO";7
"2020";"05";"AL";"PASSAPORTE COMUM - ICAO";11
"2020";"05";"AM";"PASSAPORTE COMUM - ICAO";19
"2020";"05";"AM";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"05";"AP";"PASSAPORTE COMUM - ICAO";1
"2020";"05";"BA";"PASSAPORTE COMUM - ICAO";4
"2020";"05";"BA";"PASSAPORTE DE EMERGÊNCIA - ICAO";6
"2020";"05";"CE";"PASSAPORTE COMUM - ICAO";32
"2020";"05";"CE";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"05";"DF";"PASSAPORTE COMUM - ICAO";73
"2020";"05";"DF";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"05";"ES";"PASSAPORTE COMUM - ICAO";69
"2020";"05";"ES";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"05";"GO";"PASSAPORTE COMUM - ICAO";93
"2020";"05";"MA";"PASSAPORTE COMUM - ICAO";37
"2020";"05";"MG";"PASSAPORTE COMUM - ICAO";541
"2020";"05";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"05";"MS";"PASSAPORTE COMUM - ICAO";33
"2020";"05";"MT";"PASSAPORTE COMUM - ICAO";9
"2020";"05";"MT";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"05";"PA";"PASSAPORTE COMUM - ICAO";30
"2020";"05";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";14
"2020";"05";"PB";"PASSAPORTE COMUM - ICAO";9
"2020";"05";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";9
"2020";"05";"PE";"PASSAPORTE COMUM - ICAO";25
"2020";"05";"PE";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"05";"PI";"PASSAPORTE COMUM - ICAO";3
"2020";"05";"PR";"PASSAPORTE COMUM - ICAO";251
"2020";"05";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"05";"RJ";"PASSAPORTE COMUM - ICAO";444
"2020";"05";"RN";"PASSAPORTE COMUM - ICAO";13
"2020";"05";"RN";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"05";"RO";"PASSAPORTE COMUM - ICAO";19
"2020";"05";"RR";"PASSAPORTE COMUM - ICAO";1
"2020";"05";"RS";"PASSAPORTE COMUM - ICAO";132
"2020";"05";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"05";"SC";"PASSAPORTE COMUM - ICAO";129
"2020";"05";"SC";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"05";"SE";"PASSAPORTE COMUM - ICAO";8
"2020";"05";"SP";"PASSAPORTE COMUM - ICAO";613
"2020";"05";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";14
"2020";"05";"TO";"PASSAPORTE COMUM - ICAO";15
"2020";"06";"AC";"PASSAPORTE COMUM - ICAO";41
"2020";"06";"AL";"PASSAPORTE COMUM - ICAO";33
"2020";"06";"AM";"PASSAPORTE COMUM - ICAO";47
"2020";"06";"AM";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"06";"AP";"PASSAPORTE COMUM - ICAO";100
"2020";"06";"AP";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"06";"BA";"PASSAPORTE COMUM - ICAO";50
"2020";"06";"BA";"PASSAPORTE DE EMERGÊNCIA - ICAO";8
"2020";"06";"CE";"PASSAPORTE COMUM - ICAO";983
"2020";"06";"CE";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"06";"DF";"PASSAPORTE COMUM - ICAO";318
"2020";"06";"DF";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"06";"ES";"PASSAPORTE COMUM - ICAO";777
"2020";"06";"GO";"PASSAPORTE COMUM - ICAO";260
"2020";"06";"MA";"PASSAPORTE COMUM - ICAO";129
"2020";"06";"MG";"PASSAPORTE COMUM - ICAO";3431
"2020";"06";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"06";"MG";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2020";"06";"MS";"PASSAPORTE COMUM - ICAO";97
"2020";"06";"MT";"PASSAPORTE COMUM - ICAO";144
"2020";"06";"PA";"PASSAPORTE COMUM - ICAO";132
"2020";"06";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";40
"2020";"06";"PA";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"06";"PB";"PASSAPORTE COMUM - ICAO";22
"2020";"06";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";11
"2020";"06";"PE";"PASSAPORTE COMUM - ICAO";75
"2020";"06";"PE";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"06";"PI";"PASSAPORTE COMUM - ICAO";26
"2020";"06";"PR";"PASSAPORTE COMUM - ICAO";1683
"2020";"06";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"06";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"06";"RJ";"PASSAPORTE COMUM - ICAO";1679
"2020";"06";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"06";"RN";"PASSAPORTE COMUM - ICAO";45
"2020";"06";"RN";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"06";"RO";"PASSAPORTE COMUM - ICAO";103
"2020";"06";"RR";"PASSAPORTE COMUM - ICAO";8
"2020";"06";"RS";"PASSAPORTE COMUM - ICAO";861
"2020";"06";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"06";"SC";"PASSAPORTE COMUM - ICAO";1591
"2020";"06";"SC";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"06";"SE";"PASSAPORTE COMUM - ICAO";22
"2020";"06";"SP";"PASSAPORTE COMUM - ICAO";6787
"2020";"06";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";10
"2020";"06";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";3
"2020";"06";"TO";"PASSAPORTE COMUM - ICAO";123
"2020";"06";"TO";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"07";"AC";"PASSAPORTE COMUM - ICAO";62
"2020";"07";"AL";"PASSAPORTE COMUM - ICAO";52
"2020";"07";"AM";"PASSAPORTE COMUM - ICAO";792
"2020";"07";"AM";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"07";"AP";"PASSAPORTE COMUM - ICAO";188
"2020";"07";"BA";"PASSAPORTE COMUM - ICAO";157
"2020";"07";"BA";"PASSAPORTE DE EMERGÊNCIA - ICAO";9
"2020";"07";"CE";"PASSAPORTE COMUM - ICAO";1578
"2020";"07";"CE";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"07";"DF";"PASSAPORTE COMUM - ICAO";378
"2020";"07";"DF";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"07";"ES";"PASSAPORTE COMUM - ICAO";2272
"2020";"07";"ES";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"07";"GO";"PASSAPORTE COMUM - ICAO";248
"2020";"07";"MA";"PASSAPORTE COMUM - ICAO";763
"2020";"07";"MG";"PASSAPORTE COMUM - ICAO";5291
"2020";"07";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"07";"MG";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"07";"MS";"PASSAPORTE COMUM - ICAO";180
"2020";"07";"MT";"PASSAPORTE COMUM - ICAO";99
"2020";"07";"PA";"PASSAPORTE COMUM - ICAO";272
"2020";"07";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";12
"2020";"07";"PB";"PASSAPORTE COMUM - ICAO";93
"2020";"07";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";6
"2020";"07";"PE";"PASSAPORTE COMUM - ICAO";544
"2020";"07";"PE";"PASSAPORTE DE EMERGÊNCIA - ICAO";5
"2020";"07";"PI";"PASSAPORTE COMUM - ICAO";52
"2020";"07";"PR";"PASSAPORTE COMUM - ICAO";2289
"2020";"07";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"07";"RJ";"PASSAPORTE COMUM - ICAO";6178
"2020";"07";"RJ";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"07";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"07";"RN";"PASSAPORTE COMUM - ICAO";278
"2020";"07";"RN";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"07";"RO";"PASSAPORTE COMUM - ICAO";242
"2020";"07";"RR";"PASSAPORTE COMUM - ICAO";84
"2020";"07";"RS";"PASSAPORTE COMUM - ICAO";1362
"2020";"07";"SC";"PASSAPORTE COMUM - ICAO";2874
"2020";"07";"SE";"PASSAPORTE COMUM - ICAO";54
"2020";"07";"SP";"PASSAPORTE COMUM - ICAO";19564
"2020";"07";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"07";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";5
"2020";"07";"TO";"PASSAPORTE COMUM - ICAO";316
"2020";"08";"AC";"PASSAPORTE COMUM - ICAO";96
"2020";"08";"AL";"PASSAPORTE COMUM - ICAO";52
"2020";"08";"AM";"PASSAPORTE COMUM - ICAO";1430
"2020";"08";"AP";"PASSAPORTE COMUM - ICAO";234
"2020";"08";"BA";"PASSAPORTE COMUM - ICAO";1066
"2020";"08";"BA";"PASSAPORTE DE EMERGÊNCIA - ICAO";5
"2020";"08";"CE";"PASSAPORTE COMUM - ICAO";1523
"2020";"08";"CE";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"08";"DF";"PASSAPORTE COMUM - ICAO";786
"2020";"08";"DF";"PASSAPORTE PARA ESTRANGEIRO - ICAO";3
"2020";"08";"ES";"PASSAPORTE COMUM - ICAO";2502
"2020";"08";"GO";"PASSAPORTE COMUM - ICAO";1332
"2020";"08";"MA";"PASSAPORTE COMUM - ICAO";858
"2020";"08";"MA";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"08";"MG";"PASSAPORTE COMUM - ICAO";5979
"2020";"08";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"08";"MS";"PASSAPORTE COMUM - ICAO";183
"2020";"08";"MS";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"08";"MT";"PASSAPORTE COMUM - ICAO";248
"2020";"08";"PA";"PASSAPORTE COMUM - ICAO";611
"2020";"08";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";8
"2020";"08";"PB";"PASSAPORTE COMUM - ICAO";217
"2020";"08";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"08";"PE";"PASSAPORTE COMUM - ICAO";2060
"2020";"08";"PI";"PASSAPORTE COMUM - ICAO";196
"2020";"08";"PR";"PASSAPORTE COMUM - ICAO";3577
"2020";"08";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"08";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2020";"08";"RJ";"PASSAPORTE COMUM - ICAO";8119
"2020";"08";"RJ";"PASSAPORTE DE EMERGÊNCIA - ICAO";23
"2020";"08";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2020";"08";"RN";"PASSAPORTE COMUM - ICAO";785
"2020";"08";"RN";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"08";"RO";"PASSAPORTE COMUM - ICAO";595
"2020";"08";"RR";"PASSAPORTE COMUM - ICAO";203
"2020";"08";"RS";"PASSAPORTE COMUM - ICAO";2184
"2020";"08";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"08";"SC";"PASSAPORTE COMUM - ICAO";3598
"2020";"08";"SC";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"08";"SE";"PASSAPORTE COMUM - ICAO";167
"2020";"08";"SP";"PASSAPORTE COMUM - ICAO";23161
"2020";"08";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";15
"2020";"08";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";12
"2020";"08";"TO";"PASSAPORTE COMUM - ICAO";299
"2020";"09";"AC";"PASSAPORTE COMUM - ICAO";138
"2020";"09";"AL";"PASSAPORTE COMUM - ICAO";591
"2020";"09";"AL";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"09";"AM";"PASSAPORTE COMUM - ICAO";1054
"2020";"09";"AP";"PASSAPORTE COMUM - ICAO";254
"2020";"09";"BA";"PASSAPORTE COMUM - ICAO";1778
"2020";"09";"CE";"PASSAPORTE COMUM - ICAO";1873
"2020";"09";"CE";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"09";"CE";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"09";"DF";"PASSAPORTE COMUM - ICAO";1690
"2020";"09";"DF";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"09";"ES";"PASSAPORTE COMUM - ICAO";2795
"2020";"09";"GO";"PASSAPORTE COMUM - ICAO";3604
"2020";"09";"MA";"PASSAPORTE COMUM - ICAO";647
"2020";"09";"MG";"PASSAPORTE COMUM - ICAO";7055
"2020";"09";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"09";"MG";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2020";"09";"MS";"PASSAPORTE COMUM - ICAO";538
"2020";"09";"MT";"PASSAPORTE COMUM - ICAO";810
"2020";"09";"PA";"PASSAPORTE COMUM - ICAO";1091
"2020";"09";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";9
"2020";"09";"PB";"PASSAPORTE COMUM - ICAO";407
"2020";"09";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"09";"PE";"PASSAPORTE COMUM - ICAO";2414
"2020";"09";"PI";"PASSAPORTE COMUM - ICAO";297
"2020";"09";"PR";"PASSAPORTE COMUM - ICAO";5379
"2020";"09";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"09";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"09";"RJ";"PASSAPORTE COMUM - ICAO";10754
"2020";"09";"RJ";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"09";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2020";"09";"RN";"PASSAPORTE COMUM - ICAO";930
"2020";"09";"RN";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"09";"RO";"PASSAPORTE COMUM - ICAO";863
"2020";"09";"RR";"PASSAPORTE COMUM - ICAO";254
"2020";"09";"RR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"09";"RS";"PASSAPORTE COMUM - ICAO";3468
"2020";"09";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"09";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"09";"SC";"PASSAPORTE COMUM - ICAO";4822
"2020";"09";"SE";"PASSAPORTE COMUM - ICAO";715
"2020";"09";"SP";"PASSAPORTE COMUM - ICAO";26645
"2020";"09";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";5
"2020";"09";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";8
"2020";"09";"TO";"PASSAPORTE COMUM - ICAO";391
"2020";"10";"AC";"PASSAPORTE COMUM - ICAO";142
"2020";"10";"AL";"PASSAPORTE COMUM - ICAO";702
"2020";"10";"AM";"PASSAPORTE COMUM - ICAO";932
"2020";"10";"AM";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"10";"AP";"PASSAPORTE COMUM - ICAO";260
"2020";"10";"BA";"PASSAPORTE COMUM - ICAO";3008
"2020";"10";"CE";"PASSAPORTE COMUM - ICAO";1908
"2020";"10";"CE";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"10";"DF";"PASSAPORTE COMUM - ICAO";3154
"2020";"10";"DF";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"10";"ES";"PASSAPORTE COMUM - ICAO";2481
"2020";"10";"ES";"PASSAPORTE PARA ESTRANGEIRO - ICAO";6
"2020";"10";"GO";"PASSAPORTE COMUM - ICAO";4339
"2020";"10";"GO";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"10";"GO";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"10";"MA";"PASSAPORTE COMUM - ICAO";738
"2020";"10";"MG";"PASSAPORTE COMUM - ICAO";7964
"2020";"10";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"10";"MS";"PASSAPORTE COMUM - ICAO";508
"2020";"10";"MT";"PASSAPORTE COMUM - ICAO";1047
"2020";"10";"PA";"PASSAPORTE COMUM - ICAO";1870
"2020";"10";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";7
"2020";"10";"PB";"PASSAPORTE COMUM - ICAO";785
"2020";"10";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"10";"PE";"PASSAPORTE COMUM - ICAO";2434
"2020";"10";"PI";"PASSAPORTE COMUM - ICAO";352
"2020";"10";"PR";"PASSAPORTE COMUM - ICAO";5847
"2020";"10";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"10";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2020";"10";"RJ";"PASSAPORTE COMUM - ICAO";10014
"2020";"10";"RJ";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"10";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";3
"2020";"10";"RN";"PASSAPORTE COMUM - ICAO";863
"2020";"10";"RO";"PASSAPORTE COMUM - ICAO";894
"2020";"10";"RR";"PASSAPORTE COMUM - ICAO";223
"2020";"10";"RS";"PASSAPORTE COMUM - ICAO";4371
"2020";"10";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";4
"2020";"10";"SC";"PASSAPORTE COMUM - ICAO";4746
"2020";"10";"SC";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"10";"SE";"PASSAPORTE COMUM - ICAO";469
"2020";"10";"SP";"PASSAPORTE COMUM - ICAO";27948
"2020";"10";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";10
"2020";"10";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";9
"2020";"10";"TO";"PASSAPORTE COMUM - ICAO";426
"2020";"11";"AC";"PASSAPORTE COMUM - ICAO";125
"2020";"11";"AL";"PASSAPORTE COMUM - ICAO";430
"2020";"11";"AM";"PASSAPORTE COMUM - ICAO";933
"2020";"11";"AP";"PASSAPORTE COMUM - ICAO";174
"2020";"11";"BA";"PASSAPORTE COMUM - ICAO";3145
"2020";"11";"BA";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"11";"CE";"PASSAPORTE COMUM - ICAO";1453
"2020";"11";"CE";"PASSAPORTE DE EMERGÊNCIA - ICAO";2
"2020";"11";"DF";"PASSAPORTE COMUM - ICAO";2888
"2020";"11";"ES";"PASSAPORTE COMUM - ICAO";2680
"2020";"11";"GO";"PASSAPORTE COMUM - ICAO";4107
"2020";"11";"GO";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"11";"MA";"PASSAPORTE COMUM - ICAO";702
"2020";"11";"MG";"PASSAPORTE COMUM - ICAO";8326
"2020";"11";"MG";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"11";"MS";"PASSAPORTE COMUM - ICAO";1181
"2020";"11";"MT";"PASSAPORTE COMUM - ICAO";1596
"2020";"11";"PA";"PASSAPORTE COMUM - ICAO";1680
"2020";"11";"PA";"PASSAPORTE DE EMERGÊNCIA - ICAO";10
"2020";"11";"PB";"PASSAPORTE COMUM - ICAO";835
"2020";"11";"PB";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"11";"PE";"PASSAPORTE COMUM - ICAO";1690
"2020";"11";"PI";"PASSAPORTE COMUM - ICAO";355
"2020";"11";"PR";"PASSAPORTE COMUM - ICAO";5716
"2020";"11";"PR";"PASSAPORTE DE EMERGÊNCIA - ICAO";5
"2020";"11";"RJ";"LAISSEZ-PASSER - ICAO";1
"2020";"11";"RJ";"PASSAPORTE COMUM - ICAO";8635
"2020";"11";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";4
"2020";"11";"RN";"PASSAPORTE COMUM - ICAO";724
"2020";"11";"RN";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"11";"RO";"PASSAPORTE COMUM - ICAO";946
"2020";"11";"RR";"PASSAPORTE COMUM - ICAO";192
"2020";"11";"RS";"PASSAPORTE COMUM - ICAO";3505
"2020";"11";"RS";"PASSAPORTE DE EMERGÊNCIA - ICAO";3
"2020";"11";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2020";"11";"SC";"PASSAPORTE COMUM - ICAO";4774
"2020";"11";"SC";"PASSAPORTE DE EMERGÊNCIA - ICAO";1
"2020";"11";"SE";"PASSAPORTE COMUM - ICAO";402
"2020";"11";"SP";"PASSAPORTE COMUM - ICAO";26349
"2020";"11";"SP";"PASSAPORTE DE EMERGÊNCIA - ICAO";18
"2020";"11";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";8
"2020";"11";"TO";"PASSAPORTE COMUM - ICAO";317
"2020";"12";"AC";"PASSAPORTE COMUM - ICAO";123
"2020";"12";"AL";"PASSAPORTE COMUM - ICAO";401
"2020";"12";"AM";"PASSAPORTE COMUM - ICAO";863
"2020";"12";"AP";"PASSAPORTE COMUM - ICAO";233
"2020";"12";"BA";"PASSAPORTE COMUM - ICAO";2267
